url;file;result;test
http://sources.freertr.org/cfg/conn-l2tp14.tst;conn-l2tp14.tst;success;hdlc tunneling with l2tp3
http://sources.freertr.org/cfg/conn-l2tp15.tst;conn-l2tp15.tst;success;ppp tunneling with l2tp3
http://sources.freertr.org/cfg/conn-l2tp16.tst;conn-l2tp16.tst;success;lapb tunneling with l2tp3
http://sources.freertr.org/cfg/conn-l2tp17.tst;conn-l2tp17.tst;success;framerelay tunneling with l2tp3
http://sources.freertr.org/cfg/conn-l2tp18.tst;conn-l2tp18.tst;success;atmdxi tunneling with l2tp3
http://sources.freertr.org/cfg/conn-l2tp19.tst;conn-l2tp19.tst;success;isdn tunneling with l2tp3
http://sources.freertr.org/cfg/conn-l2tp20.tst;conn-l2tp20.tst;success;sep tunneling with l2tp3
http://sources.freertr.org/cfg/conn-l2tp21.tst;conn-l2tp21.tst;success;ethernet tunneling with l2tp3
http://sources.freertr.org/cfg/conn-l2tp22.tst;conn-l2tp22.tst;success;vlan tunneling with l2tp3
http://sources.freertr.org/cfg/conn-l2tp23.tst;conn-l2tp23.tst;success;tunnel interface with l2tp3
http://sources.freertr.org/cfg/conn-l2tp24.tst;conn-l2tp24.tst;success;ppp over authenticated l2tp2
http://sources.freertr.org/cfg/conn-l2tp25.tst;conn-l2tp25.tst;success;ppp over authenticated l2tp3 server
http://sources.freertr.org/cfg/conn-l2tp26.tst;conn-l2tp26.tst;success;ppp over authenticated l2tp3
http://sources.freertr.org/cfg/conn-lapb01.tst;conn-lapb01.tst;success;lapb mod8
http://sources.freertr.org/cfg/conn-lapb02.tst;conn-lapb02.tst;success;lapb mod128
http://sources.freertr.org/cfg/conn-lapb03.tst;conn-lapb03.tst;success;lapb mod32768
http://sources.freertr.org/cfg/conn-lisp01.tst;conn-lisp01.tst;success;lisp over ipv4
http://sources.freertr.org/cfg/conn-lisp02.tst;conn-lisp02.tst;success;lisp over ipv6
http://sources.freertr.org/cfg/conn-lisp03.tst;conn-lisp03.tst;success;lisp over lisp
http://sources.freertr.org/cfg/conn-lisp04.tst;conn-lisp04.tst;success;lisp over loopback
http://sources.freertr.org/cfg/conn-lisp05.tst;conn-lisp05.tst;success;lisp over asymmetric ports
http://sources.freertr.org/cfg/conn-llcudp01.tst;conn-llcudp01.tst;success;llcudp over ipv4
http://sources.freertr.org/cfg/conn-llcudp02.tst;conn-llcudp02.tst;success;llcudp over ipv6
http://sources.freertr.org/cfg/conn-llcudp03.tst;conn-llcudp03.tst;success;llcudp over loopback
http://sources.freertr.org/cfg/conn-llcudp04.tst;conn-llcudp04.tst;success;hdlc tunneling with llcudp
http://sources.freertr.org/cfg/conn-llcudp05.tst;conn-llcudp05.tst;success;ppp tunneling with llcudp
http://sources.freertr.org/cfg/conn-llcudp06.tst;conn-llcudp06.tst;success;lapb tunneling with llcudp
http://sources.freertr.org/cfg/conn-llcudp07.tst;conn-llcudp07.tst;success;framerelay tunneling with llcudp
http://sources.freertr.org/cfg/conn-llcudp08.tst;conn-llcudp08.tst;success;atmdxi tunneling with llcudp
http://sources.freertr.org/cfg/conn-llcudp09.tst;conn-llcudp09.tst;success;isdn tunneling with llcudp
http://sources.freertr.org/cfg/conn-llcudp10.tst;conn-llcudp10.tst;success;sep tunneling with llcudp
http://sources.freertr.org/cfg/conn-llcudp11.tst;conn-llcudp11.tst;success;ethernet tunneling with llcudp
http://sources.freertr.org/cfg/conn-llcudp12.tst;conn-llcudp12.tst;success;vlan tunneling with llcudp
http://sources.freertr.org/cfg/conn-llcudp13.tst;conn-llcudp13.tst;success;tunnel interface with llcudp
http://sources.freertr.org/cfg/conn-lwapp01.tst;conn-lwapp01.tst;success;lwapp over ipv4
http://sources.freertr.org/cfg/conn-lwapp02.tst;conn-lwapp02.tst;success;lwapp over ipv6
http://sources.freertr.org/cfg/conn-lwapp03.tst;conn-lwapp03.tst;success;lwapp over loopback
http://sources.freertr.org/cfg/conn-lwapp04.tst;conn-lwapp04.tst;success;hdlc tunneling with lwapp
http://sources.freertr.org/cfg/conn-lwapp05.tst;conn-lwapp05.tst;success;ppp tunneling with lwapp
http://sources.freertr.org/cfg/conn-lwapp06.tst;conn-lwapp06.tst;success;lapb tunneling with lwapp
http://sources.freertr.org/cfg/conn-lwapp07.tst;conn-lwapp07.tst;success;framerelay tunneling with lwapp
http://sources.freertr.org/cfg/conn-lwapp08.tst;conn-lwapp08.tst;success;atmdxi tunneling with lwapp
http://sources.freertr.org/cfg/conn-lwapp09.tst;conn-lwapp09.tst;success;isdn tunneling with lwapp
http://sources.freertr.org/cfg/conn-lwapp10.tst;conn-lwapp10.tst;success;sep tunneling with lwapp
http://sources.freertr.org/cfg/conn-lwapp11.tst;conn-lwapp11.tst;success;ethernet tunneling with lwapp
http://sources.freertr.org/cfg/conn-lwapp12.tst;conn-lwapp12.tst;success;vlan tunneling with lwapp
http://sources.freertr.org/cfg/conn-lwapp13.tst;conn-lwapp13.tst;success;tunnel interface with lwapp
http://sources.freertr.org/cfg/conn-minenc01.tst;conn-minenc01.tst;success;minenc over ipv4
http://sources.freertr.org/cfg/conn-minenc02.tst;conn-minenc02.tst;success;minenc over ipv6
http://sources.freertr.org/cfg/conn-minenc03.tst;conn-minenc03.tst;success;minenc over minenc
http://sources.freertr.org/cfg/conn-minenc04.tst;conn-minenc04.tst;success;minenc over loopback
http://sources.freertr.org/cfg/conn-modem01.tst;conn-modem01.tst;success;modem with alaw
